SalesDate,Price,NumBedrooms,NumBath,Sqft,Address,City,State
27-Jul-20,375000,4,3,2428,71 S Parrish Ct,Amherst, NY
27-Jul-20,105000,4,2,1892,144 Wellworth Pl,Cheektowaga, NY
27-Jul-20,168500,3,2,1050,150 Clover Pl,Cheektowaga, NY
27-Jul-20,400000,1,1,3623,22 Anderson Pl,Front Park, NY
27-Jul-20,120000,2,2,1147,203 Oakridge Ave,Kenmore, NY
27-Jul-20,242000,3,2,1761,35 Hickory Grove Ln,Cheektowaga, NY
27-Jul-20,37000,5,1,1640,205 Schiller St,Lovejoy, NY
24-Jul-20,183000,10,4,5098,1073 West Ave,Grant Ferry, NY
24-Jul-20,156550,4,2,1334,161 Hillcrest Dr,Amherst, NY
24-Jul-20,10541075,1,1,,45 N Johnson Park,Columbus, NY
24-Jul-20,173250,4,3,1750,12 Yvonne Ave,Cheektowaga, NY
24-Jul-20,190500,2,1,1050,439 Hinman Ave,Military, NY
24-Jul-20,375000,4,4,2863,5133 Eastbrooke Pl,Harris Hill, NY
24-Jul-20,335000,4,2,2293,84 Washington Hwy,Snyder, NY
24-Jul-20,265000,4,3,1920,465 Sagewood Dr,Buffalo, NY
24-Jul-20,205000,1,1,2596,99 Harvard Pl,Delaware-West Ferry, NY
24-Jul-20,169900,2,2,1035,96 Garland Dr,Eggertsville, NY
24-Jul-20,126000,5,2,2300,60 Lisbon Ave,LaSalle, NY
24-Jul-20,92500,3,2,2256,143 E Delavan Ave,Hamlin Park, NY
24-Jul-20,173000,3,1,1290,144 Isabelle Rd,Cheektowaga, NY
24-Jul-20,430000,2,3,1700,307 Lakefront Blvd,Waterfront, NY
24-Jul-20,167500,3,2,1529,4328 Abbott Pkwy,Blasdell, NY
24-Jul-20,530000,4,4,3100,501 Lebrun Rd,Eggertsville, NY
24-Jul-20,239000,3,2,1372,405 Roycroft Blvd,Snyder, NY
24-Jul-20,135000,3,1,1170,6 Miami Pkwy,Cheektowaga, NY
24-Jul-20,268000,3,2,1612,39 Jonathan Pl,Amherst, NY
24-Jul-20,114900,2,2,932,4745 Chestnut Ridge Rd #6,Amherst, NY
24-Jul-20,169000,3,1,1225,210 Woodcrest Dr,Buffalo, NY
24-Jul-20,190000,3,1,1120,75 Greenhill Ter,West Seneca, NY
24-Jul-20,365000,4,3,2280,175 Woodward Ave,Parkside, NY
24-Jul-20,165000,4,2,1894,49 Hobmoor Ave,North Park, NY
24-Jul-20,68000,3,1,1200,289 Benzinger St,Lovejoy, NY
24-Jul-20,210000,3,2,1520,104 Argonne Dr,Kenmore, NY
23-Jul-20,296500,3,1,1515,710 Potomac Ave #16,Albright, NY
23-Jul-20,10000,1,1,,65 Grimes St,Lovejoy, NY
23-Jul-20,160000,3,2,1652,282 Coventry Rd,Kenmore, NY
23-Jul-20,151500,3,1,870,501 W Utica St,Front Park, NY
23-Jul-20,395000,3,2,1888,31 Ketchum Pl,Front Park, NY
23-Jul-20,185000,1,1,2366,270 Ludel Ter,Lackawanna, NY
23-Jul-20,245000,3,2,1434,37 Mahogany Dr,Williamsville, NY
23-Jul-20,182500,2,2,1288,109 Meadow Ln,Buffalo, NY
23-Jul-20,180000,3,2,1793,814 Cayuga Creek Rd,Cheektowaga, NY
23-Jul-20,205500,3,2,1664,84 Deumant Ter,Buffalo, NY
23-Jul-20,215000,3,2,1669,336 Walton Dr,Snyder, NY
23-Jul-20,200000,3,1,1584,64 Post Rd,Williamsville, NY
23-Jul-20,148000,3,1,958,6 Colton St,Buffalo, NY
22-Jul-20,154000,3,1,1165,26 Coronation Dr,Amherst, NY
22-Jul-20,20000,2,1,840,63 Amber St,South Park, NY
22-Jul-20,28500,3,1,1119,106 Alma Ave,Kenfield, NY
22-Jul-20,88000,1,1,,220 Lynette Ln,Buffalo, NY
22-Jul-20,54000,3,2,1208,165 Glenwood Ave,Masten Park, NY
22-Jul-20,250000,0,0,,12589 Genesee Rd #1,Parkside, NY
22-Jul-20,364000,4,3,2240,10 Vista Ct,West Seneca, NY
22-Jul-20,465000,4,4,2281,38 Depew Ave,North Park, NY
22-Jul-20,105000,1,1,2162,120 18th St,Front Park, NY
22-Jul-20,241000,3,2,1632,54 Arend Ave,Williamsville, NY
22-Jul-20,157500,3,2,1105,512 Homecrest Dr,Amherst, NY
22-Jul-20,180000,3,3,1336,152 N End Ave,Kenmore, NY
22-Jul-20,234000,4,2,2082,985 Delaware Rd,Buffalo, NY
22-Jul-20,121000,2,2,1009,305 Homewood Ave,Kenmore, NY
22-Jul-20,219000,2,2,1348,63 Jordan Rd,Williamsville, NY
22-Jul-20,419500,3,3,2936,451 S Ellicott Creek Rd,Amherst, NY
22-Jul-20,162400,4,2,1442,492 Madison St,Broadway-Fillmore, NY
21-Jul-20,158500,3,1,1181,25 Ceil Dr,Cheektowaga, NY
21-Jul-20,330000,3,2,1878,177 Walton Dr,Snyder, NY
21-Jul-20,97148,3,1,1507,1264 Walden Ave,Buffalo, NY
21-Jul-20,88000,1,1,,177 Founders Lake Ct,Buffalo, NY
21-Jul-20,57850,1,1,,114 Florence Ave,Delaware Park, NY
21-Jul-20,115000,1,1,3024,3641 Harlem Rd,Cheektowaga, NY
21-Jul-20,98000,3,2,1301,420 Benzinger St,Lovejoy, NY
21-Jul-20,210000,1,1,2560,188 Saranac Ave,North Park, NY
21-Jul-20,413000,4,3,2200,111 Camelot Dr,West Seneca, NY
21-Jul-20,43000,5,2,2714,381 Northland Ave,Hamlin Park, NY
21-Jul-20,298700,4,2,2002,156 Garrison Rd,Williamsville, NY
21-Jul-20,639000,4,4,2854,285 Middlesex Rd,Park Meadow, NY
21-Jul-20,20000,6,2,2659,311 Madison St,Emslie, NY
21-Jul-20,55000,3,1,1200,175 Cable St,Kaisertown, NY
21-Jul-20,222500,3,2,1391,326 Grimsby Rd,Buffalo, NY
21-Jul-20,320000,2,3,1888,4 Hampton Hill Dr,Williamsville, NY
21-Jul-20,140000,3,1,1204,114 Joseph St,Cheektowaga, NY
21-Jul-20,133000,3,1,1110,274 Wellington Ave,Buffalo, NY
21-Jul-20,36000,4,1,1600,91 Schuele Ave,Grider, NY
21-Jul-20,142000,4,2,1419,39 Heward Ave,Riverside Park, NY
21-Jul-20,135000,2,2,1260,33 Wimbledon Ln,West Seneca, NY
21-Jul-20,155015,3,2,1125,186 Como Ave,Abbott McKinley, NY
21-Jul-20,199900,3,1,1008,4318 Big Tree Rd,Buffalo, NY
21-Jul-20,375000,3,3,2105,10 Haverford Ln,Williamsville, NY
20-Jul-20,90000,5,2,1968,74 Flower St,University, NY
20-Jul-20,200000,1,1,2958,1766 Main St,Delaware-West Ferry, NY
20-Jul-20,85500,2,2,1084,179 Old Lyme Dr #2,Amherst, NY
20-Jul-20,185000,3,1,1176,41 Larkwood Rd,West Seneca, NY
20-Jul-20,40000,2,1,820,114 Collins Ave,West Seneca, NY
20-Jul-20,132800,2,2,1154,18 Bristol Dr #B,Amherst, NY
20-Jul-20,77775,1,1,1482,435 Fargo Ave,Front Park, NY
20-Jul-20,26000,3,2,2240,310 Pratt St,Willert Park, NY
20-Jul-20,60000,4,2,2592,108 Saint Louis Ave,Genesee Moselle, NY
20-Jul-20,40000,4,1,2000,35 Warren Ave,Broadway-Fillmore, NY
20-Jul-20,245000,4,3,1915,72 Lawnwood Dr,Amherst, NY
20-Jul-20,219905,5,2,1850,300 Linden Ave,North Park, NY
20-Jul-20,75000,6,2,2754,45 Rohr St,MLK Park, NY
20-Jul-20,215700,5,2,1621,361 West Ave,Front Park, NY
20-Jul-20,38000,5,2,1942,780 Northampton St,MLK Park, NY
20-Jul-20,153500,4,2,1202,263 Parkhurst Blvd,Buffalo, NY
20-Jul-20,171000,3,1,1112,301 Tudor Blvd,Buffalo, NY
20-Jul-20,230000,3,2,1540,3162 Clearview Way,Blasdell, NY
20-Jul-20,258550,3,2,1984,267 Pinewood Dr,West Seneca, NY
20-Jul-20,165000,3,1,1350,263 Cayuga Creek Rd,Cheektowaga, NY
20-Jul-20,236000,3,2,1508,164 Mount Vernon Rd,Snyder, NY
20-Jul-20,138000,3,1,892,177 Hoover Ave,Kenmore, NY
20-Jul-20,245000,3,2,1789,194 Palmdale Dr,Williamsville, NY
20-Jul-20,200000,4,2,2181,217 Southwood Dr,Buffalo, NY
20-Jul-20,150500,3,2,1112,47 Huth Rd,Cheektowaga, NY
20-Jul-20,70000,3,1,1169,358 Longnecker St,Lovejoy, NY
17-Jul-20,25000,1,1,,190 Labelle Ave,Buffalo, NY
17-Jul-20,75000,1,1,,2522 Bailey Ave,Kenfield, NY
17-Jul-20,220000,3,2,1487,15 Hickory Hill Rd #H,Amherst, NY
17-Jul-20,20000,6,2,2600,2461 Niagara St,Riverside Park, NY
17-Jul-20,25000,3,1,1640,190 Labelle Ave,Buffalo, NY
17-Jul-20,25000,0,0,1640,190 Labelle Ave,Buffalo, NY
17-Jul-20,20115,4,1,1476,135 Reiman St,Lovejoy, NY
17-Jul-20,105000,4,2,1749,638 Lasalle Ave,Kensington, NY
17-Jul-20,220000,3,1,1404,57 Gordon St,Amherst, NY
17-Jul-20,325200,3,2,1735,27 Pasadena Pl,Williamsville, NY
17-Jul-20,60000,1,1,1632,117 Barnard St,Kaisertown, NY
17-Jul-20,256470,4,3,1948,295 Patrice Ter,Williamsville, NY
17-Jul-20,87000,1,1,1921,281 Newfield St,Riverside Park, NY
17-Jul-20,157000,4,3,1725,100 Tudor Rd,Cheektowaga, NY
17-Jul-20,395000,4,3,2656,99 Deerhurst Park Blvd,Kenmore, NY
17-Jul-20,140000,3,1,1000,3441 McKinley Pkwy,Blasdell, NY
17-Jul-20,160000,2,1,1200,228 Deumant Ter,Buffalo, NY
16-Jul-20,30000,4,2,1878,38 Lombard St,Broadway-Fillmore, NY
16-Jul-20,30000,1,1,1469,36 Lombard St,Broadway-Fillmore, NY
16-Jul-20,224900,3,2,1650,145 Broadway,West Seneca, NY
16-Jul-20,585000,1,1,16104,200 Lake,Hamburg, NY
16-Jul-20,240000,1,1,,159 Leydecker Rd,Buffalo, NY
16-Jul-20,242000,3,2,1976,47 Borden Rd,West Seneca, NY
16-Jul-20,198000,2,1,1440,175 McKinley Pkwy,South Park, NY
16-Jul-20,45000,5,1,1070,53 Gatchell St,Emerson, NY
16-Jul-20,142000,3,2,1278,66 Palm St,Lackawanna, NY
16-Jul-20,310000,1,1,2304,192 Norwalk Ave,North Park, NY
16-Jul-20,460000,4,3,2482,145 S Cayuga Rd,Williamsville, NY
16-Jul-20,181000,3,2,1278,279 Shepard Ave,Kenmore, NY
16-Jul-20,107000,3,1,1430,95 Rutland Ave,Sloan, NY
16-Jul-20,886000,5,4,5006,23 Four Seasons Rd W,Eggertsville, NY
16-Jul-20,36000,3,1,1452,78 Blick St,Sloan, NY
16-Jul-20,465000,4,3,2532,204 Doncaster Rd,Kenmore, NY
16-Jul-20,51000,3,1,1438,68 Gordon Ave,West Seneca, NY
16-Jul-20,30000,4,1,1252,192 Dartmouth Ave,LaSalle, NY
16-Jul-20,289000,4,3,2304,450 Sprucewood Ter,Williamsville, NY
15-Jul-20,88000,1,1,,156 Founders Lake Ct,Buffalo, NY
15-Jul-20,406000,6,2,3020,633 W Delavan Ave,Albright, NY
15-Jul-20,88000,1,1,,228 Lynette Ln,Buffalo, NY
15-Jul-20,68000,4,2,1562,51 Massachusetts Ave,Front Park, NY
15-Jul-20,178000,2,1,900,108 Fowler Ave,Buffalo, NY
15-Jul-20,229900,4,2,2196,156 Eugene Ave,Kenmore, NY
15-Jul-20,103100,6,2,2992,56 Barone Cir,Cheektowaga, NY
15-Jul-20,135000,4,1,1168,579 Niagara Falls Blvd,Eggertsville, NY
15-Jul-20,416500,4,3,2318,111 Park St,Allen, NY
15-Jul-20,40000,2,1,972,39 Currant Ave,Lackawanna, NY
15-Jul-20,137700,4,2,1248,144 E Melcourt Dr,Cheektowaga, NY
15-Jul-20,111000,1,1,3000,795 Prospect Ave,Front Park, NY
15-Jul-20,270000,5,3,2080,60 Treehaven Rd,West Seneca, NY
15-Jul-20,420000,3,3,2440,24 Huxley Dr,Snyder, NY
15-Jul-20,200000,3,2,1588,467 Thorncliff Rd,Buffalo, NY
15-Jul-20,95000,3,2,1475,98 Unger Ave,Seneca, NY
15-Jul-20,265000,3,2,1855,305 Argonne Dr,Kenmore, NY
15-Jul-20,240000,3,3,1836,3978 Clinton St,West Seneca, NY
15-Jul-20,66000,1,1,2610,865 E Delavan Ave,Grider, NY
15-Jul-20,220000,2,3,1616,4580 Greenbriar Rd,Harris Hill, NY
15-Jul-20,255000,3,2,1838,59 W Girard Blvd,Kenmore, NY
14-Jul-20,120000,1,1,2940,188 Potomac Ave,Forest, NY
14-Jul-20,490000,2,3,2264,113 Hampton Hill Dr,Williamsville, NY
14-Jul-20,89000,9,4,7008,1324 E Delavan Ave,Kenfield, NY
14-Jul-20,163000,1,1,,156 Hamburg St,First Ward, NY
14-Jul-20,340200,1,1,,Cayuga Rd,Cheektowaga, NY
14-Jul-20,17500,2,1,869,248 Madison St,Emslie, NY
14-Jul-20,411605,4,3,2343,117 Cherry Laurel Ln,Buffalo, NY
14-Jul-20,105000,3,1,1408,109 W Northrup Pl,University, NY
14-Jul-20,251000,3,2,1972,8645 Sunset Dr,Harris Hill, NY
14-Jul-20,60000,3,1,1200,241 Doat St,Schiller Park, NY
14-Jul-20,31000,6,2,2518,31 Dewitt St,Grant Ferry, NY
14-Jul-20,83000,3,2,1485,231 Longnecker St,Lovejoy, NY
14-Jul-20,210000,3,2,1272,151 Conant Dr,Buffalo, NY
14-Jul-20,300000,4,3,1975,37 Forest Stream Dr,Buffalo, NY
14-Jul-20,122500,3,1,1260,155 Wagner Ave,Sloan, NY
14-Jul-20,170092,3,1,1150,92 Arcade Ave,Eggertsville, NY
14-Jul-20,175000,1,1,2494,76 Alsace Ave,Abbott McKinley, NY
14-Jul-20,45000,3,1,1376,1929 Ridge Rd,West Seneca, NY
14-Jul-20,192000,3,2,1599,33 Woodward Dr,West Seneca, NY
14-Jul-20,145000,8,2,2646,196 Whitney Pl,Lakeview, NY
14-Jul-20,81500,1,1,1572,2992 Bailey Ave,LaSalle, NY
13-Jul-20,201500,6,2,2312,104 Downing St,South Park, NY
13-Jul-20,117000,5,2,2126,195 Texas St,Schiller Park, NY
13-Jul-20,65500,1,1,1628,18 Rano St,Riverside Park, NY
13-Jul-20,128000,2,2,1072,116 Rebecca Park,Military, NY
13-Jul-20,55000,4,1,1157,103 Fisher St,Schiller Park, NY
13-Jul-20,400000,3,2,1296,12 Cleveburn Pl,Delaware-West Ferry, NY
13-Jul-20,61000,2,1,1584,121 Scoville Ave,Babcock, NY
13-Jul-20,158000,3,1,1092,4050 Elma Rd,Harris Hill, NY
13-Jul-20,275000,3,2,1906,105 Labelle Ter,Amherst, NY
13-Jul-20,155000,2,2,1341,248 Woodridge Ave,Cheektowaga, NY
13-Jul-20,230000,4,2,2200,176 Highland Dr,Williamsville, NY
13-Jul-20,25000,2,,1262,201 Dodge St,Masten Park, NY
13-Jul-20,201500,1,1,2312,108 Downing St,South Park, NY
13-Jul-20,172000,3,1,1408,321 Parkwood Ave,Kenmore, NY
13-Jul-20,450000,5,3,3588,30 Wynngate Ln,Williamsville, NY
13-Jul-20,243000,3,2,1691,36 Westcliffe Dr,Amherst, NY
13-Jul-20,139000,4,2,1614,125 Trowbridge St,Triangle, NY
13-Jul-20,520000,4,4,3048,195 S Rockingham Way,Amherst, NY
13-Jul-20,32500,0,0,,6254 Main St,Williamsville, NY
10-Jul-20,195500,5,2,2040,31 Hedley Pl,Hamlin Park, NY
10-Jul-20,165000,3,1,960,4086 Willowdale Ave,Buffalo, NY
10-Jul-20,177000,4,2,1500,212 Garry Dr,West Seneca, NY
10-Jul-20,58710,3,1,1310,43 Crowley Ave,Riverside Park, NY
10-Jul-20,48000,3,1,956,18 Shelby Dr,Cheektowaga, NY
10-Jul-20,120000,3,1,1296,100 Franklin St,Central Business District, NY
10-Jul-20,380000,4,3,2499,63 Crown Royal Dr,Williamsville, NY
10-Jul-20,275000,3,2,1648,303 Norwalk Ave,North Park, NY
10-Jul-20,242000,4,2,1709,35 Deepwood Ct,Amherst, NY
10-Jul-20,415000,3,3,1960,471 Ruskin Rd,Eggertsville, NY
10-Jul-20,79500,4,2,2192,156 W Girard Blvd,Kenmore, NY
10-Jul-20,170000,3,2,1212,112 Zimmerman Blvd,Buffalo, NY
10-Jul-20,175500,3,2,1400,118 Tampa Dr,Buffalo, NY
10-Jul-20,238680,4,2,1716,525 Lein Rd,West Seneca, NY
10-Jul-20,195000,4,2,1900,204 School St,Kenmore, NY
10-Jul-20,505000,4,3,3584,109 Greenaway Rd,Eggertsville, NY
10-Jul-20,147000,3,1,1100,61 Beech Rd,Eggertsville, NY
10-Jul-20,87550,2,1,912,2464 Clinton St,Buffalo, NY
10-Jul-20,214900,3,2,1479,165 Crestwood Ave,North Park, NY
10-Jul-20,137800,3,1,1125,189 Beale Ave,Cheektowaga, NY
10-Jul-20,287500,3,2,1367,49 Spicebush Ln,Williamsville, NY
10-Jul-20,6900,1,1,1661,65 Reiman St,Lovejoy, NY
10-Jul-20,100000,4,2,2288,468 Goethe St,Lovejoy, NY
10-Jul-20,68750,1,1,2000,1597 Jefferson Ave,Hamlin Park, NY
10-Jul-20,73000,3,1,1456,267 East St,Black Rock, NY
10-Jul-20,170250,3,3,3308,28 Peoria St,Riverside Park, NY
10-Jul-20,100000,1,1,3333,2239 Seneca St,Cazenovia Park, NY
9-Jul-20,6000,0,0,2504,7 Gilbert Ave,Blasdell, NY
9-Jul-20,27000,1,1,2212,513 Masten Ave,Cold Spring, NY
9-Jul-20,88000,1,1,,247 Lynette Ln,Buffalo, NY
9-Jul-20,45000,2,2,880,1774 Military Rd #50,Buffalo, NY
9-Jul-20,75000,4,2,2318,298 Dewey Ave,Leroy, NY
9-Jul-20,76000,5,2,1620,308 Cable St,Kaisertown, NY
9-Jul-20,138000,2,2,1146,16 Stoneledge Ct,Buffalo, NY
9-Jul-20,88000,5,4,3620,189 Founders Lake Ct,Buffalo, NY
9-Jul-20,141750,7,4,2428,350 Cayuga Rd,Cheektowaga, NY
9-Jul-20,109900,2,1,1008,18 W Woodside Ave,South Park, NY
9-Jul-20,180000,2,1,966,4030 Harris Hill Rd,Harris Hill, NY
9-Jul-20,170000,3,2,1311,90 Yvette Dr,Cheektowaga, NY
9-Jul-20,257000,3,2,1594,86 Cindy Dr,Williamsville, NY
9-Jul-20,255000,3,2,1641,372 Reist St,Williamsville, NY
9-Jul-20,310000,4,2,2170,85 Chassin Ave,Eggertsville, NY
9-Jul-20,112500,3,1,1408,387 W Hazeltine Ave,Kenmore, NY
9-Jul-20,145000,3,3,1398,124 Barnsdale Ave,West Seneca, NY
9-Jul-20,163500,3,1,1464,34 Leocrest Ct,West Seneca, NY
9-Jul-20,325000,2,2,1620,12 Fair Woods Dr,Williamsville, NY
8-Jul-20,50000,3,3,1702,15 Marina Park S,Waterfront, NY
8-Jul-20,350000,1,1,2508,2527 Elmwood Ave,Kenmore, NY
8-Jul-20,236000,3,2,1612,221 Sunrise Blvd,Williamsville, NY
8-Jul-20,235000,1,1,2291,763 Amherst St,Park Meadow, NY
8-Jul-20,367775,1,1,2144,445 Vermont St,Bryant, NY
8-Jul-20,232000,3,1,1627,47 Acacia Dr,Amherst, NY
8-Jul-20,90000,3,3,2464,1375 Harlem Rd,Cheektowaga, NY
8-Jul-20,215000,3,3,2072,251 High Park Blvd,Eggertsville, NY
8-Jul-20,215000,4,2,1500,147 Knowlton Ave,Kenmore, NY
8-Jul-20,95000,4,1,1346,47 Gualbert Ave,Buffalo, NY
8-Jul-20,265000,4,2,1860,132 Carla Ln,West Seneca, NY
7-Jul-20,25000,1,1,2976,2483 Bailey Ave,Schiller Park, NY
7-Jul-20,134000,2,1,850,34 Carolyn Ct,Cheektowaga, NY
7-Jul-20,103350,3,1,1064,59 S Ryan St,Cazenovia Park, NY
7-Jul-20,60000,1,1,1991,17 Persia St,Schiller Park, NY
7-Jul-20,123000,5,2,1686,22 Oakgrove Ave,Hamlin Park, NY
7-Jul-20,250000,4,4,2208,57 Sunrise Ter,West Seneca, NY
7-Jul-20,349900,4,3,2766,185 Briarhill Rd,Amherst, NY
7-Jul-20,200000,3,2,1579,71 Garland Dr,Eggertsville, NY
7-Jul-20,128000,3,2,1080,47 Orchard Ave,Buffalo, NY
7-Jul-20,190000,3,2,1774,45 Westminster Rd,West Seneca, NY
7-Jul-20,65000,1,1,1690,112 Block St,Schiller Park, NY
7-Jul-20,218000,3,2,1974,166 Ivyhurst Rd,Eggertsville, NY
7-Jul-20,164700,3,1,1072,34 Nandale Dr,Cheektowaga, NY
7-Jul-20,161000,1,1,2226,28 Geary St,Cazenovia Park, NY
7-Jul-20,189000,4,2,1648,247 Donna Lea Blvd,Williamsville, NY
7-Jul-20,134500,3,2,1131,344 Aurora Ave,West Seneca, NY
7-Jul-20,410000,5,4,2600,193 Mount Vernon Rd,Snyder, NY
7-Jul-20,700000,2,3,2348,130 Harbridge Mnr,Buffalo, NY
6-Jul-20,55000,1,1,,Wehrle Dr,Buffalo, NY
6-Jul-20,77500,6,4,4290,269 Center St,Lackawanna, NY
6-Jul-20,268000,2,1,1200,2264 Main St,Parkside, NY
6-Jul-20,35000,1,1,1560,20 Hoffman Pl,Black Rock, NY
6-Jul-20,117500,3,1,1162,158 Thurston Ave,Kenmore, NY
6-Jul-20,207760,4,2,1984,127 Hamilton Dr,Snyder, NY
6-Jul-20,160000,3,1,1183,379 Wabash Ave,Kenmore, NY
6-Jul-20,175000,4,2,2337,5860 Sheridan Dr,Amherst, NY
6-Jul-20,250000,3,2,1553,158 Kings Hwy,Snyder, NY
6-Jul-20,142000,3,1,1250,2 Kendale Rd,Cheektowaga, NY
6-Jul-20,240000,3,2,1351,14 Monroe Dr,Amherst, NY
6-Jul-20,93332,2,1,1166,486 Frankhauser Rd,Williamsville, NY
6-Jul-20,95000,6,2,2264,92 Edson St,Cazenovia Park, NY
6-Jul-20,108000,3,1,1250,123 Pearce Dr,Snyder, NY
6-Jul-20,154250,3,1,876,38 Dania Dr,Cheektowaga, NY
6-Jul-20,73500,1,1,3040,320 Herman St,Broadway-Fillmore, NY
6-Jul-20,225000,6,2,1700,253 Tacoma Ave,North Park, NY
6-Jul-20,215000,5,3,2623,985 Center Rd,West Seneca, NY
2-Jul-20,110000,3,1,810,902 Highland Ave,Buffalo, NY
2-Jul-20,57400,4,,4596,732 Walden Ave,Schiller Park, NY
2-Jul-20,124000,2,2,1135,72A Old Lyme Dr #3,Amherst, NY
2-Jul-20,128870,5,2,700,158 Jackson Ave,Sloan, NY
2-Jul-20,2000000,1,1,21800,674 Main St,Central Business District, NY
2-Jul-20,35000,3,1,1404,640 Goodyear Ave,Genesee Moselle, NY
2-Jul-20,152000,3,1,1510,94 Donald Dr,Cheektowaga, NY
2-Jul-20,299900,1,1,2656,499 Plymouth Ave,Front Park, NY
2-Jul-20,1096000,5,5,4732,144 Middlesex Rd,Park Meadow, NY
2-Jul-20,80000,4,1,1322,27 Prairie Ave,Riverside Park, NY
2-Jul-20,96000,4,2,1369,355 Longnecker St,Lovejoy, NY
2-Jul-20,53500,1,1,2152,100 Sussex St,Grider, NY
2-Jul-20,151000,3,1,1134,227 Fairfield Ave,Buffalo, NY
2-Jul-20,134500,2,2,1010,600 Youngs Rd #F,Williamsville, NY
2-Jul-20,250000,4,2,1904,269 Bernhardt Dr,Snyder, NY
2-Jul-20,135000,4,1,1293,19 Ludington St,Lovejoy, NY
2-Jul-20,250000,2,2,1936,206 Liston St,Buffalo, NY
2-Jul-20,253000,3,2,1300,449 Alberta Dr,Buffalo, NY
2-Jul-20,135000,3,1,1248,220 Fairfield Ave,Buffalo, NY
2-Jul-20,20000,1,1,1640,254 Wood Ave,Schiller Park, NY
2-Jul-20,178777,4,1,1576,14 Devereaux Ave,University, NY
2-Jul-20,40000,3,1,922,216 Coit St,Broadway-Fillmore, NY
1-Jul-20,1500,1,4,1500,2567 Sheridan,Buffalo, NY
1-Jul-20,262000,3,3,1626,736 Colvin Blvd,Kenmore, NY
1-Jul-20,135574,3,1,1044,30 Lucille Dr,Cheektowaga, NY
1-Jul-20,585000,4,3,3434,136 Summit Ave,Parkside, NY
1-Jul-20,601500,4,3,3525,8202 Fernleaf Ct,Williamsville, NY
1-Jul-20,45000,3,1,1367,970 West Ave,Grant Ferry, NY
1-Jul-20,180000,3,2,1512,39 Meadowbrook Dr,Lackawanna, NY
1-Jul-20,185000,3,2,1374,184 Vern Ln,Cheektowaga, NY
1-Jul-20,215000,3,2,1250,112 Fayette Ave,Buffalo, NY
1-Jul-20,179900,1,1,2514,85 Como Ave,Abbott McKinley, NY
1-Jul-20,203000,2,1,1200,728 McKinley Pkwy,Abbott McKinley, NY
1-Jul-20,193000,3,2,1276,116 Iris Ave,West Seneca, NY
1-Jul-20,166000,4,2,1480,114 Thorncliff Rd,Buffalo, NY
1-Jul-20,121000,4,1,1116,79 Greenfield Ave,Parkside, NY
1-Jul-20,409700,3,3,2360,33 Westfield Rd,Eggertsville, NY
30-Jun-20,82330,1,1,,106 Lynette Ln,Amherst, NY
30-Jun-20,134000,1,1,,317 Purdy St,Cold Spring, NY
30-Jun-20,130000,1,1,5504,2025 Broadway St,Lovejoy, NY
30-Jun-20,73500,2,1,1080,737 Moore Ave,Buffalo, NY
30-Jun-20,82330,1,1,,103 Lynette Ln,Amherst, NY
30-Jun-20,175000,3,3,1507,275 Delaware Rd,Kenmore, NY
30-Jun-20,45000,1,1,,51 Cambridge Ave,Genesee Moselle, NY
30-Jun-20,379500,5,3,2414,65 Leicester Rd,Kenmore, NY
30-Jun-20,287500,4,3,2680,175 14th St,Front Park, NY
30-Jun-20,194000,3,2,1574,7 Greenmeadow Dr,West Seneca, NY
30-Jun-20,30000,3,1,1633,261 Katherine St,First Ward, NY
30-Jun-20,337000,5,4,2444,260 Argonne Dr,Kenmore, NY
30-Jun-20,215000,1,1,2064,141 Park Dr,Williamsville, NY
30-Jun-20,58000,4,2,1987,14 Phyllis Ave,Kensington, NY
30-Jun-20,45000,3,1,1254,53 Cambridge Ave,Genesee Moselle, NY
30-Jun-20,287500,3,1,1198,23 19th St,Front Park, NY
30-Jun-20,170000,4,2,1484,127 Stillwell Ave,Kenmore, NY
30-Jun-20,122600,4,1,1356,224 Orchard Dr,Buffalo, NY
30-Jun-20,161500,3,1,1142,47 Clover Pl,Cheektowaga, NY
30-Jun-20,275000,3,1,1450,184 The Paddock,Williamsville, NY
30-Jun-20,137000,6,2,2244,9 S Ryan St,Cazenovia Park, NY
30-Jun-20,64000,3,1,1345,347 Cambridge Ave,Grider, NY
30-Jun-20,196000,3,2,1584,1050 Losson Rd,Cheektowaga, NY
30-Jun-20,183500,4,2,1512,349 Fawn Trl,West Seneca, NY
30-Jun-20,163000,2,2,1175,400 West Ave #C2,West Seneca, NY
30-Jun-20,140000,2,1,1248,119 Chaplin Dr,Buffalo, NY
30-Jun-20,207030,3,1,1800,123 Theresa Ct,West Seneca, NY
30-Jun-20,230400,3,2,1788,6 Colton Dr,North Park, NY
30-Jun-20,298000,6,3,3352,179 Norwood Ave,Bryant, NY
30-Jun-20,77500,1,1,2860,269 Center St,Buffalo, NY
30-Jun-20,134000,4,2,2148,319 Purdy St,Cold Spring, NY
29-Jun-20,155000,4,2,2200,58 Pasadena Pl,Williamsville, NY
29-Jun-20,279400,3,2,1698,21 Mayfield Ct,West Seneca, NY
29-Jun-20,13600,8,3,1926,1996 Bailey Ave,Genesee Moselle, NY
29-Jun-20,79900,4,2,2048,42 Hewitt Ave,LaSalle, NY
29-Jun-20,123000,1,1,1986,43 Zenner St,Genesee Moselle, NY
